"","V1","V2"
"1",0.851517942,0.168372143816695
"2",6.72719216,2.47285534663548
"3",-0.455854515566667,0.123170001381858
"4",2.32998209666667,0.21200802109175
"5",2.9592627,0.630693092324319
"6",2.44249583333333,0.0867813831513386
"7",-0.310120793636667,0.104320532464735
"8",1.04757497133333,0.106241957921445
"9",1.71242124666667,0.141769592792411
"10",0.717381844666667,0.105398517409832
"11",0.907219507333333,0.102029202740117
"12",2.43772372333333,0.275621459401231
"13",-0.0875263138773333,0.204673389470261
"14",2.45076730666667,0.228942333016916
"15",0.1390764051993,0.210999554543234
"16",3.43881520666667,0.488733261866814
"17",0.940194764666667,0.179560489237847
"18",-1.499673726,0.182451716010741
"19",-0.1136121443815,0.0822346272254907
"20",2.37088172666667,0.194318341507865
"21",0.579750869666667,0.127963748109239
"22",1.108027699,0.141280762791691
"23",-0.175670062393333,0.241852082109881
"24",0.0210462996166667,1.97068368664065
"25",-0.0721627119966667,2.00364714539352
"26",-0.0185264634467333,0.151760529521834
"27",-0.276661349946667,0.0796977229714971
"28",-1.058094072,0.0953661936997124
"29",0.124271329154655,0.101053584098314
"30",-0.0559691690058333,0.157639860665041
"31",0.185514566899667,0.119545116864727
"32",0.390011740866667,0.085380236456617
"33",-0.153650726259,0.189154462373849
