"date","MOUTH","BON","MCN","PRA","RIS","RRE","ICH","WEL","LGR"
2005-07-08,NA,19.270211467328,18.4814317405821,17.6060873308827,17.2287264053838,17.2171368560558,18.5754111885453,17.0325676576254,17.6818346857535
2005-07-09,NA,19.3236288691582,18.5348491424124,17.6595047327129,17.282143807214,17.270554257886,18.6288285903756,17.0859850594556,17.7352520875837
2005-07-10,NA,19.3851658770275,18.5963861502816,17.7210417405822,17.3436808150833,17.3320912657553,18.6903655982448,17.1475220673249,17.796789095453
2005-07-11,NA,19.4260633562549,18.637283629509,17.7619392198096,17.3845782943107,17.3729887449827,18.7312630774722,17.1884195465523,17.8376865746804
2005-07-12,NA,19.4441227356576,18.6553430089118,17.7799985992123,17.4026376737135,17.3910481243854,18.749322456875,17.206478925955,17.8557459540831
2005-07-13,NA,19.5364587360152,18.7476790092693,17.8723345995698,17.494973674071,17.4833841247429,18.8416584572325,17.2988149263125,17.9480819544406
2005-07-14,NA,19.6664489347801,18.8776692080342,18.0023247983348,17.6249638728359,17.6133743235079,18.9716486559974,17.4288051250775,18.0780721532056
2005-07-15,NA,19.7814329650433,18.9926532382974,18.1173088285979,17.7399479030991,17.728358353771,19.0866326862606,17.5437891553406,18.1930561834687
2005-07-16,NA,19.8572662824114,19.0684865556655,18.1931421459661,17.8157812204672,17.8041916711392,19.1624660036288,17.6196224727088,18.2688895008369
2005-07-17,NA,19.967078507032,19.1782987802861,18.3029543705866,17.9255934450878,17.9140038957597,19.2722782282493,17.7294346973293,18.3787017254574
2005-07-18,NA,20.1070785067722,19.3182987800263,18.4429543703268,18.065593444828,18.0540038955,19.4122782279895,17.8694346970696,18.5187017251977
2005-07-19,NA,20.2152886144179,19.426508887672,18.5511644779726,18.1738035524737,18.1622140031457,19.5204883356352,17.9776448047153,18.6269118328434
2005-07-20,NA,20.3073754436748,19.518595716929,18.6432513072295,18.2658903817306,18.2543008324026,19.6125751648922,18.0697316339722,18.7189986621003
2005-07-21,NA,20.4298155817522,19.6410358550064,18.7656914453069,18.388330519808,18.37674097048,19.7350153029696,18.1921717720496,18.8414388001777
2005-07-22,NA,20.5220178688417,19.7332381420958,18.8578937323963,18.4805328068975,18.4689432575695,19.827217590059,18.2843740591391,18.9336410872672
2005-07-23,NA,20.629065738016,19.8402860112701,18.9649416015706,18.5875806760718,18.5759911267437,19.9342654592333,18.3914219283133,19.0406889564414
2005-07-24,NA,20.6768821609432,19.8881024341974,19.0127580244979,18.635397098999,18.623807549671,19.9820818821606,18.4392383512406,19.0885053793687
2005-07-25,NA,20.7174218678073,19.9286421410614,19.0532977313619,18.6759368058631,18.6643472565351,20.0226215890246,18.4797780581047,19.1290450862328
2005-07-26,NA,20.8267763384001,20.0379966116542,19.1626522019547,18.7852912764559,18.7737017271279,20.1319760596174,18.5891325286975,19.2383995568256
2005-07-27,NA,20.901867842431,20.1130881156851,19.2377437059857,18.8603827804868,18.8487932311588,20.2070675636484,18.6642240327284,19.3134910608565
2005-07-28,NA,20.9400926633246,20.1513129365788,19.2759685268793,18.8986076013804,18.8870180520524,20.245292384542,18.702448853622,19.3517158817501
2005-07-29,NA,20.9557476127908,20.1669678860449,19.2916234763454,18.9142625508466,18.9026730015185,20.2609473340081,18.7181038030881,19.3673708312162
2005-07-30,NA,21.0202862732128,20.2315065464669,19.3561621367674,18.9788012112686,18.9672116619405,20.3254859944301,18.7826424635102,19.4319094916383
2005-07-31,NA,21.1081725561095,20.3193928293637,19.4440484196642,19.0666874941654,19.0550979448373,20.4133722773269,18.8705287464069,19.519795774535
2005-08-01,NA,21.1225396117625,20.3337598850166,19.4584154753171,19.0810545498183,19.0694650004902,20.4277393329798,18.8848958020598,19.5341628301879
2005-08-02,NA,21.1397988567645,20.3510191300186,19.4756747203192,19.0983137948203,19.0867242454923,20.4449985779818,18.9021550470619,19.55142207519
2005-08-03,NA,21.2307822151498,20.4420024884039,19.5666580787044,19.1892971532056,19.1777076038775,20.5359819363671,18.9931384054472,19.6424054335752
2005-08-04,NA,21.31594620461,20.5271664778641,19.6518220681647,19.2744611426658,19.2628715933378,20.6211459258273,19.0783023949074,19.7275694230355
2005-08-05,NA,21.3854394996561,20.5966597729102,19.7213153632108,19.3439544377119,19.3323648883839,20.6906392208734,19.1477956899535,19.7970627180816
2005-08-06,NA,21.4485634051278,20.659783678382,19.7844392686825,19.4070783431837,19.3954887938556,20.7537631263452,19.2109195954252,19.8601866235533
2005-08-07,NA,21.4737525937531,20.6849728670073,19.8096284573078,19.4322675318089,19.4206779824809,20.7789523149705,19.2361087840505,19.8853758121786
2005-08-08,NA,21.5396915431656,20.7509118164197,19.8755674067202,19.4982064812214,19.4866169318934,20.8448912643829,19.302047733463,19.9513147615911
2005-08-09,NA,21.5843511564771,20.7955714297313,19.9202270200318,19.5428660945329,19.5312765452049,20.8895508776945,19.3467073467745,19.9959743749026
2005-08-10,NA,21.5800060304305,20.7912263036846,19.9158818939851,19.5385209684863,19.5269314191582,20.8852057516478,19.3423622207278,19.9916292488559
2005-08-11,NA,21.5918932697084,20.8031135429625,19.927769133263,19.5504082077642,19.5388186584362,20.8970929909257,19.3542494600058,20.0035164881339
2005-08-12,NA,21.618533915679,20.8297541889331,19.9544097792336,19.5770488537348,19.5654593044067,20.9237336368963,19.3808901059763,20.0301571341044
2005-08-13,NA,21.631765379269,20.8429856525232,19.9676412428237,19.5902803173249,19.5786907679968,20.9369651004864,19.3941215695664,20.0433885976945
2005-08-14,NA,21.6474274968251,20.8586477700792,19.9833033603798,19.6059424348809,19.5943528855529,20.9526272180424,19.4097836871225,20.0590507152506
2005-08-15,NA,21.677992199491,20.8892124727452,20.0138680630457,19.6365071375468,19.6249175882188,20.9831919207084,19.4403483897884,20.0896154179165
2005-08-16,NA,21.6550376976346,20.8662579708887,19.9909135611893,19.6135526356904,19.6019630863624,20.9602374188519,19.417393887932,20.0666609160601
2005-08-17,NA,21.5857628461411,20.7969831193953,19.9216387096958,19.5442777841969,19.5326882348689,20.8909625673585,19.3481190364385,19.9973860645666
2005-08-18,NA,21.5853469460556,20.7965672193097,19.9212228096103,19.5438618841114,19.5322723347834,20.8905466672729,19.347703136353,19.9969701644811
2005-08-19,NA,21.6155309668681,20.8267512401223,19.9514068304228,19.574045904924,19.5624563555959,20.9207306880855,19.3778871571655,20.0271541852936
2005-08-20,NA,21.6304379739199,20.841658247174,19.9663138374746,19.5889529119757,19.5773633626477,20.9356376951372,19.3927941642173,20.0420611923454
2005-08-21,NA,21.6381129150133,20.8493331882674,19.973988778568,19.5966278530691,19.5850383037411,20.9433126362306,19.4004691053107,20.0497361334388
2005-08-22,NA,21.5908660318329,20.8020863050871,19.9267418953876,19.5493809698888,19.5377914205607,20.8960657530503,19.3532222221303,20.0024892502584
2005-08-23,NA,21.4942659055624,20.7054861788166,19.8301417691171,19.4527808436183,19.4411912942902,20.7994656267798,19.2566220958598,19.9058891239879
2005-08-24,NA,21.4774185290898,20.688638802344,19.8132943926445,19.4359334671457,19.4243439178176,20.7826182503072,19.2397747193872,19.8890417475153
2005-08-25,NA,21.5157817529461,20.7270020262002,19.8516576165007,19.4742966910019,19.4627071416739,20.8209814741634,19.2781379432435,19.9274049713716
2005-08-26,NA,21.5262023156376,20.7374225888917,19.8620781791923,19.4847172536934,19.4731277043654,20.8314020368549,19.288558505935,19.9378255340631
2005-08-27,NA,21.4953151772171,20.7065354504712,19.8311910407717,19.4538301152729,19.4422405659449,20.8005148984344,19.2576713675145,19.9069383956426
2005-08-28,NA,21.4522185551992,20.6634388284533,19.7880944187538,19.410733493255,19.3991439439269,20.7574182764165,19.2145747454965,19.8638417736246
2005-08-29,NA,21.3751689565659,20.58638922982,19.7110448201205,19.3336838946217,19.3220943452937,20.6803686777832,19.1375251468633,19.7867921749914
2005-08-30,NA,21.3158127694881,20.5270330427422,19.6516886330428,19.2743277075439,19.2627381582159,20.6210124907054,19.0781689597855,19.7274359879136
2005-08-31,NA,21.3159706812063,20.5271909544604,19.6518465447609,19.2744856192621,19.2628960699341,20.6211704024236,19.0783268715037,19.7275938996318
2005-09-01,NA,21.3298641073561,20.5410843806103,19.6657399709108,19.2883790454119,19.2767894960839,20.6350638285735,19.0922202976535,19.7414873257816
2005-09-02,NA,21.2971104313568,20.5083307046109,19.6329862949114,19.2556253694126,19.2440358200846,20.6023101525741,19.0594666216542,19.7087336497823
2005-09-03,NA,21.2124414634243,20.4236617366785,19.548317326979,19.1709564014802,19.1593668521521,20.5176411846417,18.9747976537217,19.6240646818498
2005-09-04,NA,21.1278844131922,20.3391046864464,19.4637602767469,19.0863993512481,19.07480980192,20.4330841344096,18.8902406034896,19.5395076316177
2005-09-05,NA,21.06240572823,20.2736260014841,19.3982815917846,19.0209206662858,19.0093311169578,20.3676054494473,18.8247619185274,19.4740289466555
2005-09-06,NA,21.0313071776611,20.2425274509152,19.3671830412157,18.9898221157169,18.9782325663888,20.3365068988784,18.7936633679584,19.4429303960865
2005-09-07,NA,20.9953334485978,20.2065537218519,19.3312093121525,18.9538483866536,18.9422588373256,20.3005331698151,18.7576896388952,19.4069566670233
2005-09-08,NA,20.9480481509701,20.1592684242243,19.2839240145248,18.9065630890259,18.8949735396979,20.2532478721875,18.7104043412675,19.3596713693956
2005-09-09,NA,20.8330270051645,20.0442472784186,19.1689028687192,18.7915419432203,18.7799523938923,20.1382267263818,18.5953831954619,19.24465022359
2005-09-10,NA,20.7026637107397,19.9138839839938,19.0385395742944,18.6611786487955,18.6495890994675,20.0078634319571,18.4650199010371,19.1142869291652
2005-09-11,NA,20.6053536295818,19.8165739028359,18.9412294931364,18.5638685676376,18.5522790183095,19.9105533507991,18.3677098198792,19.0169768480072
2005-09-12,NA,20.5178081385501,19.7290284118042,18.8536840021047,18.4763230766059,18.4647335272778,19.8230078597674,18.2801643288474,18.9294313569755
2005-09-13,NA,20.4291305177891,19.6403507910432,18.7650063813438,18.3876454558449,18.3760559065169,19.7343302390064,18.1914867080865,18.8407537362146
2005-09-14,NA,20.2822285609433,19.4934488341974,18.6181044244979,18.2407434989991,18.2291539496711,19.5874282821606,18.0445847512407,18.6938517793688
2005-09-15,NA,20.1274729656156,19.3386932388697,18.4633488291703,18.0859879036714,18.0743983543434,19.4326726868329,17.889829155913,18.5390961840411
2005-09-16,NA,20.0002264105625,19.2114466838166,18.3361022741172,17.9587413486183,17.9471517992903,19.3054261317798,17.7625826008599,18.411849628988
2005-09-17,NA,19.9137441673921,19.1249644406462,18.2496200309467,17.8722591054479,17.8606695561199,19.2189438886094,17.6761003576895,18.3253673858176
2005-09-18,NA,19.8535063324381,19.0647266056922,18.1893821959927,17.8120212704939,17.8004317211659,19.1587060536554,17.6158625227355,18.2651295508636
2005-09-19,NA,19.7856588877285,18.9968791609827,18.1215347512832,17.7441738257843,17.7325842764563,19.0908586089459,17.5480150780259,18.197282106154
2005-09-20,NA,19.6322590868348,18.8434793600889,17.9681349503894,17.5907740248906,17.5791844755626,18.9374588080521,17.3946152771322,18.0438823052603
2005-09-21,NA,19.3485748308447,18.5597951040988,17.6844506943994,17.3070897689005,17.2955002195725,18.653774552062,17.1109310211421,17.7601980492702
2005-09-22,NA,19.1562390515295,18.3674593247837,17.4921149150842,17.1147539895854,17.1031644402573,18.4614387727469,16.9185952418269,17.567862269955
2005-09-23,NA,19.0265283823477,18.2377486556018,17.3624042459024,16.9850433204035,16.9734537710755,18.331728103565,16.7888845726451,17.4381516007732
2005-09-24,NA,18.9232806787984,18.1345009520526,17.2591565423531,16.8817956168543,16.8702060675262,18.2284804000158,16.6856368690958,17.3349038972239
2005-09-25,NA,18.8395921146843,18.0508123879384,17.1754679782389,16.7981070527401,16.7865175034121,18.1447918359016,16.6019483049817,17.2512153331098
2005-09-26,NA,18.7712614496808,17.9824817229349,17.1071373132354,16.7297763877366,16.7181868384085,18.0764611708981,16.5336176399781,17.1828846681062
2005-09-27,NA,18.6896878164168,17.9009080896709,17.0255636799715,16.6482027544726,16.6366132051446,17.9948875376341,16.4520440067142,17.1013110348423
2005-09-28,NA,18.6064234047615,17.8176436780157,16.9422992683162,16.5649383428174,16.5533487934893,17.9116231259789,16.3687795950589,17.018046623187
2005-09-29,NA,18.5157006282905,17.7269209015447,16.8515764918452,16.4742155663463,16.4626260170183,17.8209003495079,16.2780568185879,16.927323846716
2005-09-30,NA,18.4260604045259,17.63728067778,16.7619362680806,16.3845753425817,16.3729857932537,17.7312601257432,16.1884165948233,16.8376836229514
2005-10-01,NA,18.3136454495097,17.5248657227638,16.6495213130643,16.2721603875655,16.2605708382375,17.618845170727,16.0760016398071,16.7252686679352
2005-10-02,NA,18.173587526708,17.3848077999622,16.5094633902627,16.1321024647638,16.1205129154358,17.4787872479254,15.9359437170054,16.5852107451335
2005-10-03,NA,18.0179569095375,17.2291771827916,16.3538327730922,15.9764718475933,15.9648822982653,17.3231566307548,15.7803130998349,16.429580127963
2005-10-04,NA,17.8615912728924,17.0728115461465,16.197467136447,15.8201062109482,15.8085166616202,17.1667909941097,15.6239474631898,16.2732144913179
2005-10-05,NA,17.7205831807889,16.931803454043,16.0564590443436,15.6790981188447,15.6675085695167,17.0257829020062,15.4829393710863,16.1322063992144
2005-10-06,NA,17.5995625066721,16.8107827799262,15.9354383702268,15.5580774447279,15.5464878953999,16.9047622278894,15.3619186969695,16.0111857250976
2005-10-07,NA,17.504597964162,16.7158182374162,15.8404738277167,15.4631129022179,15.4515233528898,16.8097976853794,15.2669541544594,15.9162211825875
2005-10-08,NA,17.4361858681551,16.6474061414092,15.7720617317098,15.3947008062109,15.3831112568829,16.7413855893724,15.1985420584525,15.8478090865806
2005-10-09,NA,17.3939119507761,16.6051322240303,15.7297878143308,15.3524268888319,15.3408373395039,16.6991116719935,15.1562681410735,15.8055351692016
2005-10-10,NA,17.3972770684422,16.6084973416963,15.7331529319969,15.355792006498,15.34420245717,16.7024767896595,15.1596332587396,15.8089002868677
2005-10-11,NA,17.4721286656014,16.6833489388555,15.808004529156,15.4306436036572,15.4190540543291,16.7773283868187,15.2344848558988,15.8837518840268
2005-10-12,NA,17.6656998127398,16.8769200859939,16.0015756762945,15.6242147507956,15.6126252014676,16.9708995339571,15.4280560030372,16.0773230311653
2005-10-13,NA,17.6248789461551,16.8360992194093,15.9607548097098,15.5833938842109,15.5718043348829,16.9300786673725,15.3872351364525,16.0365021645806
2005-10-14,NA,17.5630359461418,16.7742562193959,15.8989118096964,15.5215508841976,15.5099613348696,16.8682356673591,15.3253921364392,15.9746591645673
2005-10-15,NA,17.5059082122613,16.7171284855154,15.8417840758159,15.4644231503171,15.452833600989,16.8111079334786,15.2682644025586,15.9175314306867
2005-10-16,NA,17.4387291096921,16.6499493829462,15.7746049732467,15.3972440477479,15.3856544984199,16.7439288309094,15.2010852999895,15.8503523281176
2005-10-17,NA,17.3889390923335,16.6001593655876,15.7248149558881,15.3474540303893,15.3358644810613,16.6941388135508,15.1512952826309,15.800562310759
2005-10-18,NA,17.3431985089005,16.5544187821546,15.6790743724552,15.3017134469563,15.2901238976283,16.6483982301179,15.1055546991979,15.754821727326
2005-10-19,NA,17.2662374686434,16.4774577418975,15.6021133321981,15.2247524066992,15.2131628573712,16.5714371898607,15.0285936589408,15.6778606870689
2005-10-20,NA,17.164099008135,16.3753192813891,15.4999748716897,15.1226139461908,15.1110243968628,16.4692987293523,14.9264551984324,15.5757222265605
2005-10-21,NA,17.0569094381014,16.2681297113556,15.3927853016561,15.0154243761573,15.0038348268292,16.3621091593188,14.8192656283988,15.4685326565269
2005-10-22,NA,16.8606026560114,16.0718229292655,15.196478519566,14.8191175940672,14.8075280447392,16.1658023772287,14.6229588463088,15.2722258744369
2005-10-23,NA,16.5737650778206,15.7849853510748,14.9096409413753,14.5322800158764,14.5206904665484,15.878964799038,14.336121268118,14.9853882962461
2005-10-24,NA,16.3836512890609,15.5948715623151,14.7195271526156,14.3421662271168,14.3305766777887,15.6888510102783,14.1460074793583,14.7952745074864
2005-10-25,NA,16.2306425937834,15.4418628670376,14.5665184573381,14.1891575318393,14.1775679825112,15.5358423150008,13.9929987840808,14.6422658122089
2005-10-26,NA,16.0706890651835,15.2819093384377,14.4065649287382,14.0292040032393,14.0176144539113,15.3758887864009,13.8330452554809,14.482312283609
2005-10-27,NA,15.8981540630943,15.1093743363485,14.234029926649,13.8566690011501,13.8450794518221,15.2033537843117,13.6605102533917,14.3097772815198
2005-10-28,NA,15.7209355270992,14.9321558003534,14.0568113906539,13.679450465155,13.667860915827,15.0261352483166,13.4832917173966,14.1325587455247
2005-10-29,NA,15.5489902144072,14.7602104876613,13.8848660779618,13.507505152463,13.4959156031349,14.8541899356245,13.3113464047046,13.9606134328326
2005-10-30,NA,15.3773468428669,14.5885671161211,13.7132227064216,13.3358617809228,13.3242722315947,14.6825465640843,13.1397030331643,13.7889700612924
2005-10-31,NA,15.2017028626184,14.4129231358725,13.5375787261731,13.1602178006742,13.1486282513462,14.5069025838357,12.9640590529158,13.6133260810439
2005-11-01,NA,15.0112568382515,14.2224771115056,13.3471327018062,12.9697717763073,12.9581822269793,14.3164565594688,12.7736130285489,13.422880056677
2005-11-02,NA,14.7854825986191,13.9967028718733,13.1213584621738,12.743997536675,12.7324079873469,14.0906823198365,12.5478387889165,13.1971058170446
2005-11-03,NA,14.5374724939838,13.748692767238,12.8733483575385,12.4959874320396,12.4843978827116,13.8426722152012,12.2998286842812,12.9490957124093
2005-11-04,NA,14.2643339885724,13.4755542618265,12.6002098521271,12.2228489266282,12.2112593773002,13.5695337097897,12.0266901788698,12.6759572069979
2005-11-05,NA,13.9751549616885,13.1863752349426,12.3110308252432,11.9336698997443,11.9220803504163,13.2803546829058,11.7375111519859,12.386778180114
2005-11-06,NA,13.6833988166202,12.8946190898744,12.0192746801749,11.641913754676,11.630324205348,12.9885985378376,11.4457550069176,12.0950220350457
2005-11-07,NA,13.3960881034832,12.6073083767373,11.7319639670379,11.354603041539,11.343013492211,12.7012878247006,11.1584442937806,11.8077113219087
2005-11-08,NA,13.1147767773723,12.3259970506264,11.450652640927,11.0732917154281,11.0617021661001,12.4199764985896,10.8771329676697,11.5263999957978
2005-11-09,NA,12.8668325343462,12.0780528076003,11.2027083979008,10.825347472402,10.813757923074,12.1720322555635,10.6291887246436,11.2784557527717
2005-11-10,NA,12.656129899158,11.8673501724122,10.9920057627127,10.6146448372138,10.6030552878858,11.9613296203754,10.4184860894554,11.0677531175835
2005-11-11,NA,12.4743699751728,11.685590248427,10.8102458387275,10.4328849132287,10.4212953639006,11.7795696963902,10.2367261654702,10.8859931935983
2005-11-12,NA,12.2867538387207,11.4979741119748,10.6226297022753,10.2452687767765,10.2336792274485,11.591953559938,10.0491100290181,10.6983770571462
2005-11-13,NA,12.095308523244,11.3065287964982,10.4311843867987,10.0538234612999,10.0422339119718,11.4005082444614,9.85766471354142,10.5069317416695
2005-11-14,NA,11.8971386963997,11.1083589696538,10.2330145599544,9.8556536344555,9.84406408512747,11.202338417617,9.65949488669708,10.3087619148252
2005-11-15,NA,11.6901269611216,10.9013472343758,10.0260028246763,9.64864189917745,9.63705234984941,10.995326682339,9.45248315141902,10.1017501795471
2005-11-16,NA,11.4888301175353,10.7000503907895,9.82470598108997,9.44734505559112,9.43575550626309,10.7940298387527,9.2511863078327,9.90045333596079
2005-11-17,NA,11.2834955341604,10.4947158074145,9.61937139771502,9.24201047221618,9.23042092288814,10.5886952553777,9.04585172445775,9.69511875258584
2005-11-18,NA,11.0804809111455,10.2917011843997,9.4163567747002,9.03899584920136,9.02740629987332,10.3856806323629,8.84283710144293,9.49210412957102
2005-11-19,NA,10.883691301161,10.0949115744152,9.21956716471567,8.84220623921683,8.83061668988879,10.1888910223784,8.6460474914584,9.29531451958649
2005-11-20,NA,10.7065134428235,9.91773371607764,9.04238930637816,8.66502838087931,8.65343883155128,10.0117131640408,8.46886963312088,9.11813666124898
2005-11-21,NA,10.5344911952417,9.74571146849581,8.87036705879633,8.49300613329749,8.48141658396945,9.83969091645901,8.29684738553906,8.94611441366715
2005-11-22,NA,10.3655693228337,9.57678959608784,8.70144518638836,8.32408426088951,8.31249471156148,9.67076904405104,8.12792551313108,8.77719254125918
2005-11-23,NA,10.2083252274151,9.41954550066928,8.54420109096981,8.16684016547096,8.15525061614292,9.51352494863248,7.97068141771253,8.61994844584062
2005-11-24,NA,10.0576016048337,9.26882187808784,8.39347746838836,8.01611654288951,8.00452699356148,9.36280132605104,7.81995779513108,8.46922482325918
2005-11-25,NA,9.91429710971436,9.12551738296851,8.25017297326903,7.87281204777018,7.86122249844215,9.21949683093171,7.67665330001175,8.32592032813985
2005-11-26,NA,9.76402260579486,8.975242879049,8.09989846934952,7.72253754385067,7.71094799452264,9.0692223270122,7.52637879609225,8.17564582422034
2005-11-27,NA,9.59522969646286,8.806449969717,7.93110556001752,7.55374463451868,7.54215508519064,8.9004294176802,7.35758588676025,8.00685291488834
2005-11-28,NA,9.4083064723106,8.61952674556474,7.74418233586526,7.36682141036641,7.35523186103838,8.71350619352794,7.17066266260798,7.81992969073608
2005-11-29,NA,9.21688425513352,8.42810452838766,7.55276011868819,7.17539919318934,7.1638096438613,8.52208397635086,6.97924044543091,7.628507473559
2005-11-30,NA,9.04292868104197,8.25414895429611,7.37880454459663,7.00144361909778,6.98985406976975,8.34812840225931,6.80528487133936,7.45455189946745
2005-12-01,NA,8.87201706443181,8.08323733768595,7.20789292798647,6.83053200248762,6.81894245315959,8.17721678564915,6.6343732547292,7.28364028285729
2005-12-02,NA,8.71592026902351,7.92714054227766,7.05179613257818,6.67443520707933,6.6628456577513,8.02111999024086,6.4782764593209,7.127543487449
2005-12-03,NA,8.5600357807585,7.77125605401264,6.89591164431316,6.51855071881432,6.50696116948628,7.86523550197584,6.32239197105589,6.97165899918398
2005-12-04,NA,8.3817873969731,7.59300767022724,6.71766326052776,6.34030233502891,6.32871278570088,7.68698711819044,6.14414358727049,6.79341061539858
2005-12-05,NA,8.21398562493051,7.42520589818465,6.54986148848517,6.17250056298633,6.16091101365829,7.51918534614785,5.9763418152279,6.62560884335599
2005-12-06,NA,8.00237742413684,7.21359769739099,6.33825328769151,5.96089236219266,5.94930281286463,7.30757714535419,5.76473361443423,6.41400064256233
