"date","tailrace_temp","forebay_temp"
2006-06-30,15.479,15.498
2006-07-01,15.421,15.484
2006-07-02,15.671,15.866
2006-07-03,16.09,16.248
2006-07-04,16.292,16.44
2006-07-05,16.19,16.211
2006-07-06,15.933,15.963
2006-07-07,15.826,15.859
2006-07-08,16.046,16.125
2006-07-09,16.285,16.35
2006-07-10,16.456,16.477
2006-07-11,16.597,16.671
2006-07-12,16.565,16.572
2006-07-13,16.477,16.514
2006-07-14,16.566,16.598
2006-07-15,16.752,16.764
2006-07-16,16.773,16.838
2006-07-17,16.84,16.882
2006-07-18,16.755,16.782
2006-07-19,16.762,16.773
2006-07-20,16.826,16.886
2006-07-21,17.12,17.132
2006-07-22,17.359,17.412
2006-07-23,17.752,17.81
2006-07-24,18.063,18.1
2006-07-25,18.1,18.137
2006-07-26,18.259,18.319
2006-07-27,18.331,18.368
2006-07-28,18.407,18.44
2006-07-29,18.412,18.456
2006-07-30,18.398,18.442
2006-07-31,18.317,18.333
2006-08-01,18.396,18.463
2006-08-02,18.329,18.336
2006-08-03,18.15,18.178
2006-08-04,18.234,18.35
2006-08-05,18.444,18.602
2006-08-06,18.646,18.794
2006-08-07,18.731,18.75
2006-08-08,18.743,18.762
2006-08-09,18.611,18.648
2006-08-10,18.701,18.796
2006-08-11,18.995,19.079
2006-08-12,19.058,19.12
2006-08-13,19.285,19.516
2006-08-14,19.336,19.391
2006-08-15,19.359,19.387
2006-08-16,19.194,19.22
2006-08-17,18.942,19.037
2006-08-18,19.06,19.164
2006-08-19,19.366,19.442
2006-08-20,19.449,19.597
2006-08-21,19.513,19.562
2006-08-22,19.684,19.716
2006-08-23,19.713,19.752
2006-08-24,19.581,19.597
2006-08-25,19.664,19.708
2006-08-26,19.792,19.868
2006-08-27,19.736,19.873
2006-08-28,19.773,19.808
2006-08-29,19.741,19.782
2006-08-30,19.535,19.609
2006-08-31,19.37,19.412
2006-09-01,19.551,19.662
2006-09-02,19.639,19.759
2006-09-03,19.606,19.803
2006-09-04,19.5,19.581
2006-09-05,19.567,19.63
2006-09-06,19.764,19.981
2006-09-07,19.787,19.921
2006-09-08,19.806,19.898
2006-09-09,19.701,19.764
2006-09-10,19.604,19.699
2006-09-11,19.644,19.718
2006-09-12,19.713,19.789
2006-09-13,19.623,19.674
2006-09-14,19.285,19.331
2006-09-15,18.887,18.898
2006-09-16,18.655,18.787
2006-09-17,NA,NA
2006-09-18,NA,NA
2006-09-19,NA,NA
2006-09-20,NA,NA
2006-09-21,NA,NA
2006-09-22,NA,NA
2006-09-23,NA,NA
2006-09-24,NA,NA
2006-09-25,NA,NA
2006-09-26,NA,NA
2006-09-27,NA,NA
2006-09-28,NA,NA
2006-09-29,NA,NA
2006-09-30,NA,NA
2006-10-01,NA,NA
2006-10-02,NA,NA
2006-10-03,NA,NA
2006-10-04,NA,NA
2006-10-05,NA,NA
2006-10-06,NA,NA
2006-10-07,NA,NA
2006-10-08,NA,NA
2006-10-09,NA,NA
2006-10-10,NA,NA
2006-10-11,NA,NA
2006-10-12,NA,NA
2006-10-13,NA,NA
2006-10-14,NA,NA
2006-10-15,NA,NA
2006-10-16,NA,NA
2006-10-17,NA,NA
2006-10-18,NA,NA
2006-10-19,NA,NA
2006-10-20,NA,NA
2006-10-21,NA,NA
2006-10-22,NA,NA
2006-10-23,NA,NA
2006-10-24,NA,NA
2006-10-25,NA,NA
2006-10-26,NA,NA
2006-10-27,NA,NA
2006-10-28,NA,NA
2006-10-29,NA,NA
2006-10-30,NA,NA
2006-10-31,NA,NA
2006-11-01,NA,NA
2006-11-02,NA,NA
2006-11-03,NA,NA
2006-11-04,NA,NA
2006-11-05,NA,NA
2006-11-06,NA,NA
2006-11-07,NA,NA
2006-11-08,NA,NA
2006-11-09,NA,NA
2006-11-10,NA,NA
2006-11-11,NA,NA
2006-11-12,NA,NA
2006-11-13,NA,NA
2006-11-14,NA,NA
2006-11-15,NA,NA
2006-11-16,NA,NA
2006-11-17,NA,NA
2006-11-18,NA,NA
2006-11-19,NA,NA
2006-11-20,NA,NA
2006-11-21,NA,NA
2006-11-22,NA,NA
2006-11-23,NA,NA
2006-11-24,NA,NA
2006-11-25,NA,NA
2006-11-26,NA,NA
2006-11-27,NA,NA
2006-11-28,NA,NA
2006-11-29,NA,NA
2006-11-30,NA,NA
2006-12-01,NA,NA
2006-12-02,NA,NA
2006-12-03,NA,NA
2006-12-04,NA,NA
2006-12-05,NA,NA
2006-12-06,NA,NA
2006-12-07,NA,NA
2006-12-08,NA,NA
2006-12-09,NA,NA
2006-12-10,NA,NA
2006-12-11,NA,NA
2006-12-12,NA,NA
2006-12-13,NA,NA
2006-12-14,NA,NA
2006-12-15,NA,NA
2006-12-16,NA,NA
2006-12-17,NA,NA
2006-12-18,NA,NA
2006-12-19,NA,NA
2006-12-20,NA,NA
